order_id,product_id,quantity,unit_price
ORD_00300,PROD_0012,4,1067000
ORD_00300,PROD_0003,51,924000
ORD_00301,PROD_0002,1,4593000
ORD_00301,PROD_0001,27,2420000
ORD_00301,PROD_0011,20,743000
ORD_00301,PROD_0012,5,1057000
ORD_00301,PROD_0010,5,308000
ORD_00301,PROD_0003,53,864000
ORD_00302,PROD_0004,3,337000
ORD_00303,PROD_0003,1,870000
ORD_00304,PROD_0009,17,458000
ORD_00304,PROD_0007,18,643000
ORD_00305,PROD_0007,20,627000
ORD_00305,PROD_0004,1,336000
ORD_00306,PROD_0010,16,314000
ORD_00306,PROD_0011,1,735000
ORD_00306,PROD_0001,8,2579000
ORD_00307,PROD_0012,3,1146000
ORD_00307,PROD_0003,2,864000
ORD_00308,PROD_0006,42,278000
ORD_00309,PROD_0008,1,1169000
ORD_00310,PROD_0002,4,4677000
ORD_00310,PROD_0011,2,746000
ORD_00311,PROD_0005,1,516000
ORD_00311,PROD_0002,3,4751000
ORD_00312,PROD_0010,1,315000
ORD_00313,PROD_0005,4,515000
ORD_00313,PROD_0004,11,345000
ORD_00313,PROD_0001,7,2478000
ORD_00314,PROD_0004,2,341000
ORD_00314,PROD_0005,1,507000
ORD_00315,PROD_0009,3,459000
ORD_00315,PROD_0008,4,1253000
ORD_00315,PROD_0011,1,759000
ORD_00316,PROD_0004,40,342000
ORD_00316,PROD_0011,2,775000
ORD_00316,PROD_0012,4,1141000
ORD_00317,PROD_0010,2,334000
ORD_00317,PROD_0007,18,609000
ORD_00317,PROD_0009,2,482000
ORD_00317,PROD_0012,50,1051000
ORD_00318,PROD_0008,5,1198000
ORD_00318,PROD_0006,4,269000
ORD_00318,PROD_0001,2,2530000
ORD_00319,PROD_0012,3,1060000
ORD_00319,PROD_0006,14,274000
ORD_00320,PROD_0004,62,346000
ORD_00320,PROD_0008,2,1196000
ORD_00320,PROD_0005,30,526000
ORD_00321,PROD_0001,4,2491000
ORD_00322,PROD_0011,4,735000
ORD_00322,PROD_0009,5,477000
ORD_00323,PROD_0011,2,742000
ORD_00323,PROD_0001,3,2382000
ORD_00324,PROD_0009,1,468000
ORD_00324,PROD_0008,50,1182000
ORD_00324,PROD_0010,69,330000
ORD_00325,PROD_0003,2,863000
ORD_00326,PROD_0004,5,341000
ORD_00326,PROD_0009,4,469000
ORD_00326,PROD_0012,4,1154000
ORD_00326,PROD_0006,2,293000
ORD_00326,PROD_0008,1,1226000
ORD_00327,PROD_0006,3,267000
ORD_00327,PROD_0011,5,748000
ORD_00327,PROD_0001,59,2537000
ORD_00327,PROD_0010,4,323000
ORD_00327,PROD_0004,5,344000
ORD_00327,PROD_0012,1,1085000
ORD_00328,PROD_0007,61,592000
ORD_00328,PROD_0011,14,782000
ORD_00329,PROD_0004,2,338000
ORD_00329,PROD_0001,4,2428000
ORD_00330,PROD_0002,7,4636000
ORD_00330,PROD_0007,76,590000
ORD_00331,PROD_0012,71,1120000
ORD_00331,PROD_0007,2,599000
ORD_00331,PROD_0008,1,1250000
ORD_00331,PROD_0011,15,749000
ORD_00332,PROD_0012,12,1046000
ORD_00332,PROD_0008,1,1157000
ORD_00333,PROD_0009,4,495000
ORD_00333,PROD_0002,5,4613000
ORD_00334,PROD_0009,3,473000
ORD_00335,PROD_0006,16,272000
ORD_00336,PROD_0004,1,367000
ORD_00336,PROD_0007,18,630000
ORD_00336,PROD_0002,4,4780000
ORD_00337,PROD_0004,5,357000
ORD_00337,PROD_0006,1,283000
ORD_00337,PROD_0010,29,308000
ORD_00338,PROD_0004,2,338000
ORD_00338,PROD_0007,3,615000
ORD_00338,PROD_0002,4,4966000
ORD_00338,PROD_0003,10,934000
ORD_00339,PROD_0012,4,1082000
ORD_00339,PROD_0001,4,2519000
ORD_00339,PROD_0002,37,4561000
ORD_00339,PROD_0003,1,873000
ORD_00339,PROD_0010,5,304000
ORD_00340,PROD_0005,100,505000
ORD_00340,PROD_0007,1,623000
ORD_00341,PROD_0001,5,2471000
ORD_00341,PROD_0003,5,930000
ORD_00342,PROD_0002,5,4862000
ORD_00342,PROD_0007,2,642000
ORD_00343,PROD_0012,2,1108000
ORD_00344,PROD_0009,4,485000
ORD_00344,PROD_0003,2,870000
ORD_00344,PROD_0007,19,614000
ORD_00344,PROD_0002,2,4628000
ORD_00345,PROD_0007,2,607000
ORD_00345,PROD_0004,3,342000
ORD_00345,PROD_0001,3,2608000
ORD_00346,PROD_0001,8,2561000
ORD_00346,PROD_0007,4,596000
ORD_00347,PROD_0001,3,2447000
ORD_00347,PROD_0008,1,1214000
ORD_00348,PROD_0005,2,544000
ORD_00348,PROD_0007,1,646000
ORD_00349,PROD_0002,5,4793000
ORD_00349,PROD_0005,1,513000
ORD_00350,PROD_0002,4,5040000
ORD_00350,PROD_0005,3,503000
ORD_00350,PROD_0006,1,273000
ORD_00350,PROD_0011,5,721000
ORD_00351,PROD_0012,7,1061000
ORD_00351,PROD_0003,5,892000
ORD_00351,PROD_0006,1,284000
ORD_00351,PROD_0009,1,473000
ORD_00351,PROD_0010,2,325000
ORD_00351,PROD_0011,2,754000
ORD_00352,PROD_0011,14,772000
ORD_00352,PROD_0009,5,469000
ORD_00352,PROD_0005,3,529000
ORD_00353,PROD_0004,5,358000
ORD_00353,PROD_0006,95,270000
ORD_00353,PROD_0007,2,604000
ORD_00354,PROD_0007,20,639000
ORD_00354,PROD_0012,49,1139000
ORD_00354,PROD_0002,5,4752000
ORD_00355,PROD_0011,2,716000
ORD_00355,PROD_0009,4,471000
ORD_00355,PROD_0003,3,918000
ORD_00356,PROD_0008,4,1143000
ORD_00356,PROD_0004,1,360000
ORD_00356,PROD_0007,2,642000
ORD_00357,PROD_0003,10,932000
ORD_00357,PROD_0005,2,536000
ORD_00358,PROD_0011,2,779000
ORD_00359,PROD_0009,1,503000
ORD_00359,PROD_0004,4,366000
ORD_00359,PROD_0008,14,1201000
ORD_00359,PROD_0007,4,630000
ORD_00359,PROD_0010,5,311000
ORD_00359,PROD_0003,5,904000
ORD_00360,PROD_0011,4,753000
ORD_00360,PROD_0006,5,271000
ORD_00361,PROD_0006,3,277000
ORD_00361,PROD_0009,1,501000
ORD_00361,PROD_0005,16,495000
ORD_00361,PROD_0007,4,632000
ORD_00362,PROD_0007,12,645000
ORD_00362,PROD_0003,1,850000
ORD_00362,PROD_0002,18,4981000
ORD_00363,PROD_0012,3,1106000
ORD_00363,PROD_0011,7,764000
ORD_00363,PROD_0009,4,468000
ORD_00364,PROD_0006,17,266000
ORD_00365,PROD_0011,3,741000
ORD_00366,PROD_0011,19,715000
ORD_00367,PROD_0008,2,1231000
ORD_00367,PROD_0005,4,535000
ORD_00367,PROD_0011,3,771000
ORD_00368,PROD_0011,8,759000
ORD_00368,PROD_0012,17,1134000
ORD_00368,PROD_0002,1,4823000
ORD_00368,PROD_0007,71,650000
ORD_00369,PROD_0006,22,279000
ORD_00369,PROD_0011,2,747000
ORD_00370,PROD_0012,5,1069000
ORD_00370,PROD_0010,2,324000
ORD_00370,PROD_0002,2,4852000
ORD_00371,PROD_0007,5,637000
ORD_00371,PROD_0012,39,1095000
ORD_00371,PROD_0011,2,727000
ORD_00372,PROD_0006,4,279000
ORD_00372,PROD_0009,2,491000
ORD_00372,PROD_0010,54,329000
ORD_00372,PROD_0004,2,361000
ORD_00373,PROD_0005,5,521000
ORD_00374,PROD_0012,2,1128000
ORD_00374,PROD_0004,3,336000
ORD_00374,PROD_0011,5,732000
ORD_00374,PROD_0001,4,2480000
ORD_00375,PROD_0011,4,752000
ORD_00375,PROD_0010,5,323000
ORD_00375,PROD_0001,4,2391000
ORD_00376,PROD_0001,4,2495000
ORD_00376,PROD_0011,5,776000
ORD_00376,PROD_0003,3,897000
ORD_00377,PROD_0001,17,2553000
ORD_00377,PROD_0009,4,501000
ORD_00377,PROD_0012,5,1066000
ORD_00378,PROD_0003,47,885000
ORD_00378,PROD_0007,3,599000
ORD_00379,PROD_0002,1,5017000
ORD_00380,PROD_0010,61,307000
ORD_00380,PROD_0009,4,483000
ORD_00380,PROD_0011,5,749000
ORD_00380,PROD_0005,1,514000
ORD_00381,PROD_0004,5,352000
ORD_00381,PROD_0002,6,4845000
ORD_00382,PROD_0007,2,609000
ORD_00382,PROD_0011,44,779000
ORD_00382,PROD_0009,18,477000
ORD_00383,PROD_0008,5,1196000
ORD_00383,PROD_0005,3,519000
ORD_00383,PROD_0006,2,294000
ORD_00383,PROD_0003,4,847000
ORD_00384,PROD_0010,2,307000
ORD_00385,PROD_0004,2,347000
ORD_00385,PROD_0009,10,485000
ORD_00385,PROD_0003,40,852000
ORD_00386,PROD_0003,19,858000
ORD_00386,PROD_0012,4,1153000
ORD_00386,PROD_0005,12,515000
ORD_00386,PROD_0006,1,288000
ORD_00387,PROD_0009,7,496000
ORD_00387,PROD_0005,3,520000
ORD_00387,PROD_0007,5,605000
ORD_00388,PROD_0004,3,342000
ORD_00388,PROD_0003,5,877000
ORD_00388,PROD_0008,4,1223000
ORD_00388,PROD_0010,15,312000
ORD_00389,PROD_0011,5,726000
ORD_00389,PROD_0006,16,283000
ORD_00390,PROD_0006,4,279000
ORD_00391,PROD_0001,5,2422000
ORD_00391,PROD_0004,1,355000
ORD_00392,PROD_0005,11,544000
ORD_00392,PROD_0007,4,609000
ORD_00393,PROD_0009,4,493000
ORD_00393,PROD_0002,18,4639000
ORD_00393,PROD_0006,4,290000
ORD_00393,PROD_0010,11,332000
ORD_00393,PROD_0012,3,1048000
ORD_00394,PROD_0009,5,461000
ORD_00394,PROD_0006,2,272000
ORD_00394,PROD_0008,1,1188000
ORD_00394,PROD_0012,4,1113000
ORD_00394,PROD_0002,15,5031000
ORD_00395,PROD_0009,2,476000
ORD_00395,PROD_0008,14,1219000
ORD_00396,PROD_0003,13,861000
ORD_00396,PROD_0007,1,599000
ORD_00397,PROD_0012,2,1110000
ORD_00397,PROD_0010,2,311000
ORD_00397,PROD_0001,1,2499000
ORD_00398,PROD_0007,13,647000
ORD_00398,PROD_0008,96,1255000
ORD_00399,PROD_0005,5,530000
ORD_00400,PROD_0012,3,1092000
ORD_00401,PROD_0007,14,611000
ORD_00401,PROD_0011,3,713000
ORD_00402,PROD_0010,1,322000
ORD_00402,PROD_0006,3,279000
ORD_00403,PROD_0001,4,2562000
ORD_00403,PROD_0006,4,292000
ORD_00403,PROD_0004,5,366000
ORD_00404,PROD_0011,3,725000
ORD_00404,PROD_0001,5,2441000
ORD_00405,PROD_0005,3,546000
ORD_00405,PROD_0012,4,1102000
ORD_00406,PROD_0002,57,4938000
ORD_00406,PROD_0003,1,866000
ORD_00406,PROD_0011,5,726000
ORD_00406,PROD_0005,5,537000
ORD_00407,PROD_0010,6,328000
ORD_00407,PROD_0003,3,848000
ORD_00407,PROD_0007,16,592000
ORD_00408,PROD_0003,2,865000
ORD_00408,PROD_0012,5,1063000
ORD_00408,PROD_0011,47,762000
ORD_00408,PROD_0009,88,480000
ORD_00408,PROD_0006,4,273000
ORD_00409,PROD_0012,7,1145000
ORD_00409,PROD_0003,77,911000
ORD_00409,PROD_0008,4,1209000
ORD_00410,PROD_0001,2,2602000
ORD_00410,PROD_0002,4,4608000
ORD_00411,PROD_0002,2,4574000
ORD_00411,PROD_0009,1,474000
ORD_00412,PROD_0001,6,2531000
ORD_00413,PROD_0008,1,1257000
ORD_00413,PROD_0009,6,458000
ORD_00414,PROD_0003,17,858000
ORD_00414,PROD_0006,1,269000
ORD_00415,PROD_0005,4,496000
ORD_00416,PROD_0005,1,529000
ORD_00416,PROD_0002,4,4585000
ORD_00416,PROD_0008,11,1215000
ORD_00416,PROD_0009,9,501000
ORD_00417,PROD_0009,1,488000
ORD_00417,PROD_0011,4,741000
ORD_00417,PROD_0007,4,624000
ORD_00418,PROD_0008,5,1181000
ORD_00419,PROD_0002,5,4834000
ORD_00419,PROD_0010,1,322000
ORD_00420,PROD_0004,5,344000
ORD_00420,PROD_0007,4,643000
ORD_00420,PROD_0005,4,512000
ORD_00420,PROD_0006,32,278000
ORD_00420,PROD_0001,4,2518000
ORD_00421,PROD_0002,4,4761000
ORD_00421,PROD_0006,63,268000
ORD_00421,PROD_0003,4,918000
ORD_00422,PROD_0002,9,4763000
ORD_00422,PROD_0012,5,1129000
ORD_00422,PROD_0006,5,273000
ORD_00423,PROD_0001,9,2491000
ORD_00423,PROD_0003,2,908000
ORD_00424,PROD_0005,5,510000
ORD_00424,PROD_0009,5,474000
ORD_00424,PROD_0012,3,1119000
ORD_00424,PROD_0011,1,776000
ORD_00425,PROD_0012,3,1137000
ORD_00425,PROD_0002,2,5039000
ORD_00426,PROD_0010,19,314000
ORD_00426,PROD_0012,2,1081000
ORD_00426,PROD_0002,5,4877000
ORD_00427,PROD_0009,16,464000
ORD_00427,PROD_0012,5,1133000
ORD_00428,PROD_0001,5,2400000
ORD_00428,PROD_0012,3,1104000
ORD_00428,PROD_0007,2,597000
ORD_00428,PROD_0010,1,319000
ORD_00428,PROD_0011,19,769000
ORD_00429,PROD_0004,3,360000
ORD_00429,PROD_0012,2,1054000
ORD_00429,PROD_0002,5,4878000
ORD_00429,PROD_0005,4,508000
ORD_00430,PROD_0005,5,528000
ORD_00431,PROD_0006,4,277000
ORD_00431,PROD_0009,3,463000
ORD_00432,PROD_0010,1,314000
ORD_00433,PROD_0002,5,4639000
ORD_00433,PROD_0006,2,268000
ORD_00434,PROD_0008,4,1163000
ORD_00434,PROD_0007,4,591000
ORD_00434,PROD_0002,2,4614000
ORD_00434,PROD_0004,3,346000
ORD_00434,PROD_0010,14,305000
ORD_00435,PROD_0009,2,484000
ORD_00435,PROD_0011,5,756000
ORD_00436,PROD_0002,3,4871000
ORD_00437,PROD_0002,5,4754000
ORD_00438,PROD_0006,5,282000
ORD_00439,PROD_0005,3,542000
ORD_00440,PROD_0008,55,1216000
ORD_00440,PROD_0007,5,604000
ORD_00440,PROD_0003,71,887000
ORD_00440,PROD_0001,1,2485000
ORD_00441,PROD_0010,16,324000
ORD_00442,PROD_0005,5,506000
ORD_00442,PROD_0004,9,334000
ORD_00442,PROD_0009,1,469000
ORD_00442,PROD_0010,3,305000
ORD_00442,PROD_0003,4,869000
ORD_00443,PROD_0006,4,268000
ORD_00444,PROD_0008,1,1166000
ORD_00444,PROD_0002,5,4991000
ORD_00445,PROD_0010,11,328000
ORD_00445,PROD_0003,4,889000
ORD_00445,PROD_0001,5,2458000
ORD_00445,PROD_0011,1,769000
ORD_00446,PROD_0007,4,634000
ORD_00447,PROD_0006,1,284000
ORD_00448,PROD_0007,16,604000
ORD_00449,PROD_0011,1,733000
ORD_00450,PROD_0001,72,2388000
ORD_00450,PROD_0005,12,525000
ORD_00450,PROD_0009,3,477000
ORD_00451,PROD_0006,4,293000
ORD_00451,PROD_0003,100,882000
ORD_00451,PROD_0001,5,2576000
ORD_00451,PROD_0009,6,496000
ORD_00452,PROD_0002,17,4661000
ORD_00452,PROD_0011,5,751000
ORD_00452,PROD_0004,5,340000
ORD_00452,PROD_0009,3,502000
ORD_00453,PROD_0008,2,1166000
ORD_00453,PROD_0003,4,848000
ORD_00454,PROD_0007,2,620000
ORD_00454,PROD_0006,22,281000
ORD_00455,PROD_0007,1,608000
ORD_00455,PROD_0012,4,1140000
ORD_00455,PROD_0001,2,2503000
ORD_00455,PROD_0009,18,468000
ORD_00455,PROD_0005,5,506000
ORD_00456,PROD_0010,1,333000
ORD_00456,PROD_0012,52,1149000
ORD_00457,PROD_0010,2,331000
ORD_00458,PROD_0012,2,1091000
ORD_00458,PROD_0003,12,900000
ORD_00458,PROD_0008,5,1158000
ORD_00459,PROD_0007,91,602000
ORD_00459,PROD_0011,1,757000
ORD_00460,PROD_0011,7,730000
ORD_00460,PROD_0010,1,331000
ORD_00460,PROD_0005,1,501000
ORD_00461,PROD_0002,12,4720000
ORD_00462,PROD_0004,9,353000
ORD_00463,PROD_0012,11,1058000
ORD_00463,PROD_0008,7,1160000
ORD_00463,PROD_0010,4,334000
ORD_00464,PROD_0003,3,909000
ORD_00464,PROD_0001,4,2434000
ORD_00465,PROD_0001,2,2464000
ORD_00466,PROD_0004,37,357000
ORD_00466,PROD_0007,4,638000
ORD_00467,PROD_0009,34,476000
ORD_00467,PROD_0001,15,2515000
ORD_00467,PROD_0006,19,269000
ORD_00467,PROD_0005,3,539000
ORD_00468,PROD_0004,4,341000
ORD_00468,PROD_0007,18,606000
ORD_00468,PROD_0002,1,5034000
ORD_00469,PROD_0005,2,518000
ORD_00470,PROD_0012,3,1096000
ORD_00470,PROD_0002,4,5017000
ORD_00471,PROD_0003,1,885000
ORD_00471,PROD_0004,11,335000
ORD_00471,PROD_0010,59,309000
ORD_00471,PROD_0006,1,268000
ORD_00471,PROD_0002,13,4748000
ORD_00471,PROD_0005,2,497000
ORD_00472,PROD_0006,16,276000
ORD_00473,PROD_0004,3,364000
ORD_00473,PROD_0011,3,787000
ORD_00473,PROD_0001,2,2507000
ORD_00473,PROD_0005,5,511000
ORD_00474,PROD_0012,3,1118000
ORD_00474,PROD_0006,4,277000
ORD_00474,PROD_0007,1,601000
ORD_00474,PROD_0011,75,772000
ORD_00475,PROD_0007,3,625000
ORD_00476,PROD_0010,18,321000
ORD_00476,PROD_0007,58,610000
ORD_00476,PROD_0006,3,273000
ORD_00476,PROD_0002,19,4736000
ORD_00477,PROD_0002,8,4940000
ORD_00478,PROD_0009,19,470000
ORD_00478,PROD_0010,3,305000
ORD_00479,PROD_0012,4,1151000
ORD_00480,PROD_0005,7,495000
ORD_00480,PROD_0007,4,606000
ORD_00480,PROD_0002,3,4815000
ORD_00481,PROD_0006,4,271000
ORD_00482,PROD_0005,19,539000
ORD_00482,PROD_0008,2,1218000
ORD_00483,PROD_0009,1,465000
ORD_00483,PROD_0006,3,286000
ORD_00484,PROD_0005,1,520000
ORD_00485,PROD_0001,1,2615000
ORD_00485,PROD_0009,53,487000
ORD_00486,PROD_0010,20,334000
ORD_00486,PROD_0005,14,537000
ORD_00486,PROD_0003,1,906000
ORD_00487,PROD_0006,1,282000
ORD_00487,PROD_0002,3,4855000
ORD_00488,PROD_0003,51,851000
ORD_00489,PROD_0003,16,888000
ORD_00489,PROD_0005,4,515000
ORD_00490,PROD_0008,3,1181000
ORD_00491,PROD_0005,3,545000
ORD_00491,PROD_0006,44,278000
ORD_00492,PROD_0010,5,314000
ORD_00493,PROD_0004,7,367000
ORD_00494,PROD_0001,4,2604000
ORD_00494,PROD_0007,4,641000
ORD_00494,PROD_0004,8,345000
ORD_00494,PROD_0008,1,1258000
ORD_00495,PROD_0004,12,352000
ORD_00495,PROD_0010,19,305000
ORD_00495,PROD_0002,15,4902000
ORD_00495,PROD_0001,1,2573000
ORD_00496,PROD_0008,4,1140000
ORD_00496,PROD_0012,16,1068000
ORD_00497,PROD_0003,2,880000
ORD_00497,PROD_0007,71,642000
ORD_00497,PROD_0001,1,2514000
ORD_00498,PROD_0006,5,267000
ORD_00499,PROD_0001,17,2415000
ORD_00499,PROD_0002,5,4579000
ORD_00500,PROD_0003,4,888000
ORD_00500,PROD_0012,5,1079000
ORD_00501,PROD_0010,17,305000
ORD_00501,PROD_0009,5,486000
ORD_00501,PROD_0004,1,355000
ORD_00502,PROD_0008,4,1177000
ORD_00502,PROD_0010,4,331000
ORD_00502,PROD_0005,4,503000
ORD_00502,PROD_0002,9,4828000
ORD_00502,PROD_0006,1,273000
ORD_00503,PROD_0012,2,1114000
ORD_00503,PROD_0007,2,598000
ORD_00503,PROD_0001,24,2411000
ORD_00503,PROD_0002,15,4850000
ORD_00503,PROD_0004,12,352000
ORD_00503,PROD_0005,2,536000
ORD_00504,PROD_0009,2,461000
ORD_00504,PROD_0006,20,280000
ORD_00505,PROD_0012,4,1105000
ORD_00505,PROD_0004,3,359000
ORD_00505,PROD_0005,3,506000
ORD_00506,PROD_0011,6,787000
ORD_00506,PROD_0005,3,525000
ORD_00506,PROD_0002,4,4966000
ORD_00506,PROD_0010,2,309000
ORD_00506,PROD_0003,1,903000
ORD_00507,PROD_0012,57,1076000
ORD_00507,PROD_0008,1,1242000
ORD_00508,PROD_0010,10,329000
ORD_00508,PROD_0005,1,511000
ORD_00508,PROD_0009,4,474000
ORD_00509,PROD_0006,4,286000
ORD_00510,PROD_0009,14,482000
ORD_00510,PROD_0004,4,339000
ORD_00511,PROD_0011,2,716000
ORD_00511,PROD_0006,1,267000
ORD_00511,PROD_0010,1,329000
ORD_00511,PROD_0004,3,357000
ORD_00512,PROD_0002,4,4873000
ORD_00513,PROD_0011,2,765000
ORD_00513,PROD_0010,18,316000
ORD_00513,PROD_0008,10,1221000
ORD_00514,PROD_0009,4,486000
ORD_00514,PROD_0002,13,4687000
ORD_00514,PROD_0005,1,522000
ORD_00515,PROD_0010,4,312000
ORD_00515,PROD_0002,1,4852000
ORD_00516,PROD_0001,1,2613000
ORD_00517,PROD_0002,4,4809000
ORD_00517,PROD_0009,4,502000
ORD_00517,PROD_0003,12,885000
ORD_00517,PROD_0012,1,1102000
ORD_00517,PROD_0011,40,781000
ORD_00518,PROD_0006,2,287000
ORD_00518,PROD_0012,1,1125000
ORD_00519,PROD_0003,5,860000
ORD_00520,PROD_0004,5,352000
ORD_00520,PROD_0010,1,310000
ORD_00521,PROD_0003,1,909000
ORD_00521,PROD_0005,4,523000
ORD_00521,PROD_0006,8,282000
ORD_00522,PROD_0010,5,321000
ORD_00523,PROD_0011,2,716000
ORD_00523,PROD_0002,5,4820000
ORD_00523,PROD_0004,64,365000
ORD_00524,PROD_0010,3,308000
ORD_00524,PROD_0002,11,4668000
ORD_00525,PROD_0001,3,2473000
ORD_00525,PROD_0009,5,500000
ORD_00526,PROD_0007,1,642000
ORD_00526,PROD_0010,4,305000
ORD_00527,PROD_0009,5,462000
ORD_00527,PROD_0007,65,642000
ORD_00527,PROD_0011,5,757000
ORD_00528,PROD_0001,12,2557000
ORD_00528,PROD_0005,5,496000
ORD_00528,PROD_0008,1,1146000
ORD_00529,PROD_0004,12,366000
ORD_00529,PROD_0003,10,893000
ORD_00530,PROD_0003,14,857000
ORD_00530,PROD_0005,9,538000
ORD_00531,PROD_0011,8,757000
ORD_00531,PROD_0002,1,4640000
ORD_00531,PROD_0012,2,1082000
ORD_00531,PROD_0003,2,932000
ORD_00532,PROD_0004,5,347000
ORD_00532,PROD_0012,2,1150000
ORD_00532,PROD_0001,4,2443000
ORD_00532,PROD_0009,16,493000
ORD_00533,PROD_0011,14,747000
ORD_00534,PROD_0008,5,1200000
ORD_00534,PROD_0003,5,887000
ORD_00534,PROD_0002,3,5004000
ORD_00534,PROD_0011,43,773000
ORD_00534,PROD_0007,5,605000
ORD_00535,PROD_0007,6,641000
ORD_00535,PROD_0001,1,2430000
ORD_00536,PROD_0006,2,267000
ORD_00537,PROD_0002,3,4960000
ORD_00538,PROD_0011,92,757000
ORD_00538,PROD_0009,2,485000
ORD_00539,PROD_0006,5,282000
ORD_00539,PROD_0004,94,351000
ORD_00539,PROD_0002,3,4949000
ORD_00539,PROD_0005,6,504000
ORD_00540,PROD_0002,5,4956000
ORD_00541,PROD_0010,14,323000
ORD_00541,PROD_0008,20,1152000
ORD_00541,PROD_0001,14,2386000
ORD_00542,PROD_0006,5,267000
ORD_00542,PROD_0002,1,4727000
ORD_00542,PROD_0001,96,2464000
ORD_00542,PROD_0011,11,720000
ORD_00542,PROD_0007,13,640000
ORD_00542,PROD_0012,8,1101000
ORD_00543,PROD_0005,5,521000
ORD_00543,PROD_0011,4,750000
ORD_00543,PROD_0009,1,462000
ORD_00543,PROD_0006,5,286000
ORD_00543,PROD_0012,3,1145000
ORD_00544,PROD_0002,14,4676000
ORD_00544,PROD_0009,10,463000
ORD_00544,PROD_0007,5,605000
ORD_00544,PROD_0003,4,916000
ORD_00544,PROD_0012,4,1115000
ORD_00545,PROD_0002,19,4829000
ORD_00545,PROD_0006,4,275000
ORD_00545,PROD_0009,2,485000
ORD_00545,PROD_0003,5,907000
ORD_00545,PROD_0010,11,326000
ORD_00545,PROD_0001,2,2564000
ORD_00546,PROD_0008,3,1193000
ORD_00546,PROD_0009,1,472000
ORD_00546,PROD_0012,5,1134000
ORD_00546,PROD_0010,19,330000
ORD_00547,PROD_0010,4,307000
ORD_00548,PROD_0012,5,1091000
ORD_00549,PROD_0002,5,5029000
ORD_00549,PROD_0001,3,2387000
ORD_00549,PROD_0006,4,290000
ORD_00549,PROD_0003,2,885000
ORD_00550,PROD_0001,5,2430000
ORD_00551,PROD_0008,1,1208000
ORD_00552,PROD_0007,4,647000
ORD_00552,PROD_0011,3,776000
ORD_00553,PROD_0004,1,334000
ORD_00553,PROD_0006,2,288000
ORD_00553,PROD_0008,18,1170000
ORD_00553,PROD_0005,5,501000
ORD_00554,PROD_0007,4,626000
ORD_00555,PROD_0006,1,282000
ORD_00556,PROD_0012,15,1148000
ORD_00556,PROD_0010,41,312000
ORD_00557,PROD_0008,11,1202000
ORD_00558,PROD_0006,5,285000
ORD_00558,PROD_0011,20,720000
ORD_00558,PROD_0004,15,338000
ORD_00559,PROD_0006,5,285000
ORD_00559,PROD_0001,15,2598000
ORD_00560,PROD_0001,3,2500000
ORD_00560,PROD_0007,3,596000
ORD_00561,PROD_0012,1,1049000
ORD_00561,PROD_0004,3,357000
ORD_00561,PROD_0006,5,279000
ORD_00561,PROD_0008,5,1190000
ORD_00561,PROD_0011,2,717000
ORD_00561,PROD_0003,8,868000
ORD_00562,PROD_0001,5,2543000
ORD_00563,PROD_0006,3,272000
ORD_00564,PROD_0010,2,329000
ORD_00564,PROD_0006,5,269000
ORD_00565,PROD_0012,19,1098000
ORD_00565,PROD_0007,3,604000
ORD_00566,PROD_0006,3,290000
ORD_00567,PROD_0003,44,869000
ORD_00568,PROD_0002,32,4911000
ORD_00568,PROD_0006,2,272000
ORD_00568,PROD_0010,2,321000
ORD_00569,PROD_0006,14,273000
ORD_00570,PROD_0001,2,2441000
ORD_00570,PROD_0006,2,273000
ORD_00570,PROD_0003,2,863000
ORD_00570,PROD_0010,1,313000
ORD_00571,PROD_0012,11,1050000
ORD_00572,PROD_0011,4,747000
ORD_00573,PROD_0010,2,335000
ORD_00574,PROD_0012,2,1094000
ORD_00574,PROD_0011,2,741000
ORD_00574,PROD_0005,33,505000
ORD_00574,PROD_0001,5,2559000
ORD_00575,PROD_0009,2,473000
ORD_00575,PROD_0010,13,332000
ORD_00576,PROD_0011,2,772000
ORD_00576,PROD_0003,3,890000
ORD_00576,PROD_0010,2,324000
ORD_00576,PROD_0012,18,1070000
ORD_00577,PROD_0008,3,1248000
ORD_00578,PROD_0009,1,499000
ORD_00578,PROD_0001,5,2609000
ORD_00578,PROD_0010,16,333000
ORD_00578,PROD_0008,1,1244000
ORD_00579,PROD_0009,5,473000
ORD_00580,PROD_0003,4,919000
ORD_00581,PROD_0005,4,526000
ORD_00581,PROD_0004,1,336000
ORD_00581,PROD_0011,4,783000
ORD_00582,PROD_0002,12,4595000
ORD_00582,PROD_0005,4,495000
ORD_00582,PROD_0006,2,268000
ORD_00582,PROD_0010,2,330000
ORD_00583,PROD_0006,2,270000
ORD_00584,PROD_0003,1,930000
ORD_00584,PROD_0012,1,1126000
ORD_00584,PROD_0010,5,318000
ORD_00584,PROD_0007,1,599000
ORD_00585,PROD_0004,6,354000
ORD_00585,PROD_0007,5,598000
ORD_00585,PROD_0011,2,746000
ORD_00585,PROD_0005,1,530000
ORD_00585,PROD_0009,1,464000
ORD_00586,PROD_0008,17,1155000
ORD_00586,PROD_0004,5,344000
ORD_00587,PROD_0008,3,1209000
ORD_00588,PROD_0005,7,529000
ORD_00589,PROD_0001,4,2544000
ORD_00590,PROD_0007,5,633000
ORD_00590,PROD_0012,5,1075000
ORD_00591,PROD_0007,1,589000
